time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.14182214741438906,-0.07804095364856398,11.424297507378549,6.2340229990977996,6.2168924418193825,0.0,0.4097620845965671,-0.2699608625846387,2.537799270591935,-0.04195405472808386,-0.04961552684879893,0.0,437.76241499263597,438.35072732700047,437.6613544020579,436.8167214089841
1.2600000000000007,0.16786592410494555,-0.0953209158090625,11.580699641582774,6.232199375866603,6.21405064554677,0.0,0.4586515497781769,-0.3062483336274994,2.6752458624762467,-0.013855929869437391,-0.04320285354555338,0.0,454.8334096758164,455.34538309385874,455.0613193440885,457.30450792331345
1.3200000000000007,0.19693585695556712,-0.1148363176045078,11.745812495143495,6.231170551959027,6.2112481047078365,0.0,0.5106109639168933,-0.34434738475870597,2.82810678500742,-0.024710797493957517,-0.05484911097947214,0.0,462.50987156568584,461.5904775755579,460.54918495333993,459.68991319619613
1.3800000000000008,0.22918517723114867,-0.13666190164489947,11.92006251242137,6.229395998115656,6.208383919644355,0.0,0.5646674403830151,-0.38332767453839167,2.97978953357774,-0.04171309034613546,-0.03636300561784823,0.0,461.36586667959904,462.82173044564917,461.7617450663197,460.4182564131939
1.4400000000000008,0.2646648814883813,-0.16081813225445288,12.102454733833167,6.227104543928906,6.206102679545733,0.0,0.6181927267682802,-0.4221135174309883,3.0995803886972135,-0.03194352094286753,-0.041560237201974874,0.0,453.7657524082272,453.3476699242766,451.5267693972792,452.3135453868749
1.5000000000000009,0.3035585322515546,-0.18746004179892425,12.294025556554939,6.225974624146545,6.204586333101382,0.0,0.678430976121889,-0.46608686697949914,3.2855445363508786,-0.0007299683107062568,-0.004281655451829234,0.0,472.3716237790916,475.2373863890836,472.0448899743137,474.44744063361617
1.560000000000001,0.3460265248355136,-0.21671036559717624,12.495920772131539,6.2272960461429925,6.204632392893618,0.0,0.7371323788339063,-0.5088078902614147,3.443812941982097,0.047857134364711076,0.00932430530863571,0.0,465.5456474415713,466.6090579354744,464.81324193478684,468.60563908586954
1.620000000000001,0.39185109661446466,-0.24837292319930257,12.705284651190553,6.2304108970552114,6.204927270063763,0.0,0.790276068731683,-0.5462980717955628,3.534708417149554,0.058992292594697036,-0.0058153935877006,0.0,447.50267337557096,446.26848290517165,446.0336390350569,446.9438456713046
1.680000000000001,0.4410625329813517,-0.2823548385764552,12.922685824830602,6.234027641854498,6.204546534061876,0.0,0.8500915507731429,-0.5860030501860364,3.711434506316994,0.06273483611588862,-0.007427720398774681,0.0,473.9307500435828,473.8069110968003,472.83732528305836,473.1278982852609
1.740000000000001,0.4936153968676982,-0.3184792299097434,13.147468987487455,6.238401220464521,6.204095681814554,0.0,0.9016849797317459,-0.6177369455706345,3.7811094523334168,0.08791605432596283,-0.007687739506943378,0.0,441.75767453440477,441.73634533890987,440.787577553817,442.86775869319024
